ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07BWB3GJY,R1HP2HCDKN9718,Walter,/gp/profile/amzn1.account.AHRBUBAJFCZUZK45NJDPTV3B5LVQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8,"November 26, 2018",5,"Camera is terrific, Accessory package useful and not all junk",4,,,"This review is for the product right out of the box as it arrived today. It would be at least a month before I could use everything enough to comment on things like quality and durability. So this is my initial impression.When unpacking the items it appeared that some of the boxes had previously been opened so I was a bit wary. However, upon opening the boxes, everything was in its original packaging and nothing appeared to be used or damaged.Canon D6 mkii - There are reviews for this all over the place. I won't go into depth other than to say it works as expected. I've tested it by taking several photos and a video. I used it with and without the battery grip and with and without the flash. It came with a strap, Canon battery and charger in the box.Canon battery grip BG-E21 - I haven't had time to figure out what all the buttons are for, but I did load a couple of batteries into it and attach it to the camera. It is easy to install and works like a charm.Bower Flash SFD740C - This appears solid and rather well made. It is heavier than I expected it to be. It has a built in retractable reflector and diffuser which seems rather convenient and an adjustable power level. It does seem a bit slow to recharge compared to my Canon Speed lite, but it is certainly serviceable. It's a keeper and will go into my camera bag. UPDATE 12/01: When using the wifi app to connect the camera to my phone for use as a remote trigger, this flash will not flash. I thought it might be something with the app, but my Canon 420ex works perfectly so it is definitely a problem with this flash.Vivitar batteries - There were three of these. So far I have charged two with the third one charging as I write this. I can't comment on how long they will last or the quality other than to say they work.Vivitar universal wireless shutter release - UPDATE 12/01: This is worthless and doesn't work.SanDisk Extreme SDXC UHS-1 memory card - It came with 2 of these. Both work and should be capable of storing lots of photos and capturing full HD video. They are SanDisk which is about as good as it gets.Vidpro microphone XM-40 - I haven't used this yet so no comment on it. I already own a Rode so this will likely end up a backup.XIT Photo hard case - No way do I put expensive gear in this thing. It feels like it would fall apart if I dropped it. But I'll use it to store a few accessories that I rarely use or take with me.Ultimax 57"" tripod and Deck Gear 72"" monopod - Cheap and lightweight. I will trust neither to hold my expensive gear. I bought small cameras for my granddaughters for Christmas. These should make good presents to go with them.DM 12 inch tripod - Not exactly sturdy, but easily the better tripod. It will work well on my desk with my Logitech C922 webcam. This one I keep.There is a set of 3 flash diffusers, but I have no idea how to attach them to the flash.Miscellaneous cleaning supplies - Should come in handy.Overall, this package was the same price as the camera by itself so its hard to complain about it. Instead I will say I am pleasantly surprised at the quality of some of the items and will disregard the rest.
Read more"
B07BWB3GJY,R2JK3IOWOV3XF4,Rob,/gp/profile/amzn1.account.AHVAPKWQAIWOO63Y4BNEENJNI3MA/ref=cm_cr_dp_d_gw_tr?ie=UTF8,"May 31, 2018",5,Fantastic camera.,4,,,"This is an awesome camera and was a great bargain with the bundle. It takes beautiful photos and has many features: such as filters, creative auto mode, monochrome and many more. I especially like the touch screen and quick menu. Makes it very easy to change and customize settings.
Read more"
B07BWB3GJY,R2ZQ9H8MLFO2OF,Henrique Rocha,/gp/profile/amzn1.account.AEEKW3GIRCFGBM6YFT6BLTTFKLFQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8,"December 15, 2018",1,Very disappointed and frustrated,9,,,"Hi, I just received the package and it came with some wrong items different from what is showed on the Amazon website, just 2 days before a vacation trip, where I was expected to take with me. Anyway very frustrated. :(1. The flash I was expecting is a  Professional 18-180 TTL Power Zoom Flash for Canon, instead came a ""Ultimax - Universal Digital Slave Flash"".2. The microphone that I bought is a Vivitar Shotgun Condenser Microphone but instead, it came a "" Ultimax - Universal Mini Condenser Shotgun Microphone""3. The case on the website shows as Photographic Equipment Hard Case instead came a ""Digital vision camera bag"".In addition, is missing an item: CANON BATTERY GRIP4. Tripod instead as the picture and very junk and broken.Now, I will send everything back.
Read more"
B07BWB3GJY,RI7H4O89ILRM4,Christian,/gp/profile/amzn1.account.AHSAI2LL57MWYX7UNF74MLSHMCUQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8,"January 1, 2019",4,"Canon 6D Mark II is Amazing! Other items, not so much.",3,,,"The Camera and battery grip is everything that I knew it would be an more! Love the higher megapixels. LOVE the Bluetooth and Wi-Fi built in that allows me to connect my smartphone and download the images immediately or use my phone as a remote.Unfortunately my review has a downside to the lack of quality in the other things that are in the bundle. The remote doesn't even work for the 6D mark ii. Look at the list of cameras it works with on the paper included (in photo). The flash feels very low quality... I am happy with the mono pod! But the tripod is really low quality as well. Look at the image with the silver tripod leg and how much it bends...? That shouldn't do that. Lol I do it with the mono pod as well and it hardly moves.Other then that the extra batteries and chargers and SD cards are great!
Read more"
B07BWB3GJY,RRHAOWF0XE74Y,J M Smooth,/gp/profile/amzn1.account.AEGLRDKB7B3CIRUR7HULAKVGPK3A/ref=cm_cr_dp_d_gw_tr?ie=UTF8,"July 14, 2018",2,SO SAD!,4,,,"Not sure it’s worth all the extras. Day 1 tried to use the tripods 1 a piece broke off of (see phone pic) the other is so weak it should only be for a phone or small hand held 10mp type camera. There’s no discription for what a lot of the other stuff does so I must be a complete idiot (photo above can only guess they are bumpers but don’t want to open).I don’t think they’ll take back the broken tripod since I opened it so I’m prolly just screwed & disappointed. Still have the other stuff to go thru like 2 chargers (vivitar) travel charger, 3 batteries?!?!YikesShoulda been smarter & just got the body.
Read more"
B07BWB3GJY,RXS410C6XP28M,Bill E.,/gp/profile/amzn1.account.AGBGFSB5WLIYPJ53A4GT6P54SRYA/ref=cm_cr_dp_d_gw_tr?ie=UTF8,"June 23, 2018",5,The camera is great! I travel a lot and having GPS is ...,7,,,"The camera is Great! I travel a lot and having GPS is important to me!About the bundle:I received everything as promised except: The photographic hard case, the lens keeper, a slower speed SD cards instead of the ones pictures and a little 3-SD card wallet instead of the 6-SD card plastic case pictured. Also, the card reader worked only for 1 day then stopped.I contacted Beach Camera and they were kind enough to expedite ship the hard case and the faster SD cards pictured and replacement of the defective card reader. I didn't want to say anything about the lens keeper which is not a big deal or the SD card case.The Flash (Vivitar) looks like a good quality and worked fine. The bundle included 3 spare batteries -All Vivitar brand, and a travel Vivitar charger. the tripod was light but designed to handle the weight of this camera with a lens, the plate snapped the first time I tried to used it from the weight of this camera and a lens.Overall, I have to say this an awesome bundle for just $50 more and Beach Camera truly take care of their customers.
Read more"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07DTW9B8P,R10OUHFK2F4QC1,Daniel Kenney,/gp/profile/amzn1.account.AEBKYNUFWO5UHMC7ARJNEP7MGG7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 22, 2018",5,The full frame choice.,10,3,Verified Purchase,"Had been looking to make the jump from SL2 to full frame and this was the perfect choice. Dramatic impact on picture quality and usability. Love everything about it!
"
B07DTW9B8P,R1NQMB210BP2IV,Amazon Customer,/gp/profile/amzn1.account.AHBZTLNQ5QW45E73ETS7JTFTBLUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 26, 2019",3,Not refurbished,27,1,Verified Purchase,"This is not a refurbished camera as advertised. It is a gray market camera as identified by its serial number with Canon. The camera works fine the only issue will be getting support from Canon if needed.
"
B07DTW9B8P,R240IWFBZ3IWCD,esduardo balseca,/gp/profile/amzn1.account.AEWIYSKPUIHLTQNEPNRQWL23NLBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 21, 2018",5,The quality,2,0,Verified Purchase,"Great quality and looks like new
"
B07DTW9B8P,R2NIZ0AS9Z7DWW,David Johnson,/gp/profile/amzn1.account.AFVHLXMVEUWDSYQBI2AGCFKACBAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 4, 2019",5,OMG what a camera,,1,Verified Purchase,"I have been dreaming about upgrading my camera body for years.  I have been usiing  'L' glass on a Canon Rebel. That was a great starter, but glad I made the jump to the EOS 5D Mark iV.  I wish I  could have done it years ago
"
B07DTW9B8P,R2RSWVHS7MB54L,Anthony Valeriano,/gp/profile/amzn1.account.AFJSGM6RTMEAJMMHXZ2P4AFGPURA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 4, 2019",1,Gray Market,18,0,Verified Purchase,"This is not a Canon certified refurbished product, it is a gray market model from Japan.
"
B07DTW9B8P,R30CFYRMEZEXY6,Krystal,/gp/profile/amzn1.account.AECV4B24YR7OA63HS7QTWAXN2UTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 6, 2019",5,Amazing camera,2,5,Verified Purchase,"I received my camera very quickly and it looks to be in perfect condition. I haven’t been able to take photos on it because I don’t have a lens yet, but I borrowed a friend’s 5D Mark IV a couple weeks ago and it was an AMAZING camera and that’s what sold me on it. The quality was amazing, it’s very fast, and I have no doubts this camera will help push my business forward. I am a wedding photographer and switched from Nikon. I can’t wait to get started with Canon!
"
B07DTW9B8P,R3HP6P1CIU9P7K,Liset,/gp/profile/amzn1.account.AEOU4METFIMESPV5BQCQBKUTOE7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"February 14, 2019",5,Certified refurbished equals just like new,4,4,Verified Purchase,"Came packaged as new in original box, included manual, 1 canon battery, canon charger, camera strap and an hdmi cable. Product exceeded my expectations. Extremely satisfied customer.
"
B07DTW9B8P,R3NMYC1TVI14YJ,Erin OBrien,/gp/profile/amzn1.account.AG4VOJN5BFF6XJKMZG7MWYDJBTAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"August 9, 2019",5,Canon 5D is an excellent camera!,,0,Verified Purchase,"Great camera, great quality pictures!  Love this camera.
"
B07DTW9B8P,R6MX0GBDGXVFK,A. Frank,/gp/profile/amzn1.account.AGZWAKA2GTSKM3AET66T57TTIHGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"December 17, 2018",5,"So far, so good",One,1,Verified Purchase,"I'd like to write one of the reviews that I like to read but I am not capable of that so I'll comment on the shipping- good, packing- good.  No other issues.  Thank you.
"
B07DTW9B8P,RBNUOFMFOUUG3,Bossmoss,/gp/profile/amzn1.account.AEKBGFUXIUVSUFQMGFNECET4CEDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"July 22, 2019",2,Not meant to be sold in the US.,4,0,Verified Purchase,"I love the camera, lots of great things to say about it. The reason for the review and 2 stars in I have had it about 4 months, it is my second 5d mark 4. The hotshoe stop working and would not recognize any speedlights or triggers.Okay, things happen, I am not upset about that either. Should be under warranty I have had it less than 6 months. I send it into canon CPS for repair and they say there is no warranty as it was not supposed to be sold in the US. So I am a little upset I am spending over cash to repair a fairly new product.
"
ASIN,review_id,profile_name,user_url_id,review_date,star_rating,review_title,helpful_votes,total_comments,verified_purchase,review_body
B07HFGTL42,R18Q4IPL46HR0D,Amazon Customer,/gp/profile/amzn1.account.AEAY2KI7XLD5YZGYUTRLIIUAS6QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"April 29, 2019",5,Great for amiture photographers,,0,Verified Purchase,"I'm an amiture photographer. I think it's great. I love the flip screen especially for lower shots and video.
"
B07HFGTL42,R196GRHODII54B,George,/gp/profile/amzn1.account.AG2W7RTCJ4JJI3AUL6AZ746MH7XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"October 26, 2018",5,Wonderful camera,,0,Verified Purchase,"This camera is a thing of beauty.
"
B07HFGTL42,R20XL1J88QYX15,Silent Tractor,/gp/profile/amzn1.account.AEKMP6NEU64CQ2NJXOODCGCJ7NAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"October 28, 2018",5,Great camera,4,1,Verified Purchase,"Loving this camera so far.  Reason for the 4 stars for beginners is that for a total beginner may be a bit much, but that is not the camera's fault.  If you are a beginning serious photographer or student, highly recommended!
"
B07HFGTL42,R3C0KANE0JWGTA,Gerold Y.,/gp/profile/amzn1.account.AHVBBQ6FC72OX3H2TRHMHBLYMK3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"March 22, 2019",4,short warrenty,2,1,Verified Purchase,"Only warrantied for 30 days, but usually, if a camera works that long it will be good to go for a long time.  My last Rebel was an XTi which still works but with a few problems, and i use it a lot!
"
B07HFGTL42,R3ME4FTTOQ54Q2,Ashley Renee Brown,/gp/profile/amzn1.account.AE2J2IDBU2ABIHOC4MVN75SQBHFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 1, 2019",5,Great camera,,0,Verified Purchase,"Love this camera and all of its features!
"
B07HFGTL42,R3PQ69OO75WYSZ,Rylie Hornung,/gp/profile/amzn1.account.AHV42Z336KJGQDVPHGMBRXECAMSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"May 30, 2019",5,Great!,,0,Verified Purchase,"Amazing, perfect quality!
"
B07HFGTL42,R98YV40KLDL7Z,Michael,/gp/profile/amzn1.account.AHTYIXVDKKY7VYZO533ZZ3RAVC7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"November 9, 2018",5,Outstanding service,,0,Verified Purchase,"High quality and a great price for the product
"
